PMID,Split,Number of Annotators,Aggregate,Has Human Subjects,Has Target Disease,Cohort Study or Clinical Trial,Has Quantitative Outcome Measure,Has Study Drug(s),Has Population Size,Has Comparator Group
24749308,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12926596,Train,3,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
29940252,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26971191,Validation,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
11217014,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
7654900,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
26823037,Validation,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2550637,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3923454,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31907056,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9732921,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8435382,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12686673,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12505111,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26948252,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16465063,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
23625479,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33592015,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
6324498,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15354103,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10565798,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10485632,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1712717,Validation,3,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10692737,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9160413,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1876794,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31265070,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14621603,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3559814,Test,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
26555274,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
24162115,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17105812,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
19419845,Validation,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
23638669,Test,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1702812,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22612784,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19019397,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
31228412,Train,3,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0
7574132,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28131750,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
18681892,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19904250,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28153771,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12608440,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9669430,Train,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
20013927,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7792497,Train,3,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0
580070,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17959577,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
24898695,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8257478,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15137249,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34501996,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10833208,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1703608,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1721973,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7867225,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15856409,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2252527,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23154713,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
15623591,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34645831,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7910880,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31831921,Test,3,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2692983,Train,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1449568,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16555576,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1828205,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11264333,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
11801756,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23492647,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2882288,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31403587,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30348206,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21498062,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6138935,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
35801548,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10444162,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27891570,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14755316,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
11009043,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30021509,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7784236,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
23159100,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26213178,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28606123,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22661187,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20479706,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12818283,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8180725,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34536949,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17276178,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34077032,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
26584328,Train,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
18583880,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31511896,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
17179483,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18277903,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27039799,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
16876132,Test,3,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0
9648960,Test,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
11103723,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1534716,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26742777,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
7509329,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15514496,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9411330,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4091874,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6150945,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6258838,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0
12659547,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
11325819,Validation,3,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0
18990434,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2248836,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23527739,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
444954,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
9161946,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
34111166,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
192510,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
11095324,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
27070434,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2206878,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
26112345,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
365214,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
20548800,Train,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8888359,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8653989,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19877973,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32167871,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24105097,Train,3,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10986059,Validation,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
31008980,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17965792,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8749837,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9009247,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
29635873,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
11403751,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1480728,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8751801,Validation,3,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0
25160776,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15515001,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12105311,Train,3,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0
7035953,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19782361,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30129417,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6380485,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28421999,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16224107,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15709456,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
12135309,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29319209,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22660810,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8161669,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1812447,Train,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
34373984,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23442739,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
21372302,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32916563,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
15639688,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10037207,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17050799,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8560537,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35489047,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22746355,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1353717,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9088999,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7522287,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19190958,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20492845,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2887186,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35654333,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12944032,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31363020,Train,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2092,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
30110005,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9260007,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18637093,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18331367,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15236888,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2692093,Train,3,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0
16088158,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34722194,Train,3,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0
10211919,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24333203,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14740785,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32518037,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15598475,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3280192,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27091596,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
20528207,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21875913,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
19466571,Train,3,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28514601,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23995691,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
10090111,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31806154,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
23858803,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2563189,Train,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0
15213582,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
9832348,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22726454,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
23579966,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2403998,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3799579,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
26573580,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25385173,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7900461,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3814463,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
9802119,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11455982,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29984497,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35230741,Test,3,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7970925,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19997041,Validation,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3893793,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15636737,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10443856,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22030709,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15710069,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26988835,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21596402,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
11256659,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
15960560,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14621818,Train,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23937388,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9638964,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28286289,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0
10190530,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3881242,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2198928,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
25152115,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4396080,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
11406743,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12635373,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
11323369,Train,3,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0
19108805,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31088848,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15189395,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
25440796,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22918977,Train,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18625886,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2647156,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
12385445,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
25612656,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
16125490,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25586295,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2912326,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
35405777,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
35133631,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1739192,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26870959,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10403221,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35368605,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16785260,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20208381,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11408386,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1767711,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16820715,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
6818583,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
12187629,Train,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7698516,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18188985,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7719880,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16816220,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23406072,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9551029,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
27005574,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2209343,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
24625999,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15598480,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30939286,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1983321,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10971311,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
29352703,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32973814,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
19919977,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
17954152,Test,3,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0
11457746,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15192621,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22732520,Validation,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22004689,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15241665,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
10809999,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7046899,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27654854,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15144940,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0
7525045,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
20400925,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9855082,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24075008,Train,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10817557,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6689277,Test,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
20951511,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7702795,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
25813820,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1708969,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
21029587,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15647704,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25511938,Validation,3,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
20801085,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22995653,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17561191,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
30872104,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12883103,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8195463,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15186737,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28993064,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
25909847,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34942461,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1443253,Validation,3,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
17337249,Train,3,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0
6128776,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
10096552,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9004948,Train,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
507789,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
20015614,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1489126,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11331330,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
19843803,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26707367,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2202920,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8882911,Train,3,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
18043911,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8733038,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9324103,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11691515,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
14987201,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33033854,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20194878,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11713358,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17268206,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16224502,Validation,3,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
32643426,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6861770,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
31044427,Train,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1512386,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22721383,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8260124,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8369511,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9266778,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14570342,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
21802739,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21255527,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8356861,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8106650,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9160580,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
12503280,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2850904,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
24736894,Train,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0
10547175,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18998329,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28965256,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12879765,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
24281047,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32734768,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
